pool.generation;pool.currentSpecies;pool.currentGenome;fitness
0;1;1;3
0;2;1;2.5
0;3;1;2.5
0;4;1;2.5
0;5;1;2.5
0;6;1;2.5
0;7;1;2.5
0;8;1;2.5
0;9;1;2.5
0;10;1;2.5
0;11;1;2.5
0;12;1;2.5
0;13;1;2.5
0;14;1;2.5
0;15;1;2.5
0;16;1;2.5
0;17;1;2.5
0;18;1;2.5
0;19;1;2.5
0;20;1;2.5
0;21;1;2.5
0;22;1;2.5
0;23;1;2.5
0;24;1;2.5
0;25;1;2.5
0;26;1;2.5
0;27;1;2.5
0;28;1;2.5
0;29;1;2.5
0;30;1;2.5
0;31;1;2.5
0;32;1;2.5
0;33;1;2.5
0;34;1;2.5
0;35;1;2.5
0;36;1;2.5
0;37;1;2.5
0;38;1;2.5
0;39;1;2.5
0;40;1;2.5
0;41;1;2.5
0;42;1;2.5
0;43;1;2.5
0;44;1;2.5
0;45;1;2.5
0;46;1;2.5
0;47;1;2.5
0;48;1;2.5
0;49;1;2.5
0;50;1;2.5
0;51;1;2.5
0;52;1;2.5
0;53;1;2.5
0;54;1;2.5
0;55;1;2.5
0;56;1;2.5
0;57;1;2.5
0;58;1;2.5
0;59;1;2.5
0;60;1;2.5
0;61;1;2.5
0;62;1;2.5
0;63;1;2.5
0;64;1;2.5
0;65;1;2.5
0;66;1;2.5
0;67;1;2.5
0;68;1;2.5
0;69;1;2.5
0;70;1;2.5
0;71;1;2.5
0;72;1;2.5
0;73;1;2.5
0;74;1;2.5
0;75;1;2.5
0;76;1;2.5
0;77;1;2.5
0;78;1;2.5
0;79;1;2.5
0;80;1;2.5
0;81;1;2.5
0;82;1;2.5
0;83;1;2.5
0;84;1;2.5
0;85;1;2.5
0;86;1;2.5
0;87;1;2.5
0;88;1;2.5
0;89;1;2.5
0;90;1;2.5
0;91;1;2.5
0;92;1;2.5
0;93;1;2.5
0;94;1;2.5
0;95;1;2.5
0;96;1;2.5
0;97;1;2.5
0;98;1;2.5
0;99;1;2.5
0;100;1;2.5
0;101;1;2.5
0;102;1;2.5
0;103;1;2.5
0;104;1;2.5
0;105;1;2.5
0;106;1;2.5
0;107;1;2.5
0;108;1;2.5
0;109;1;2.5
0;110;1;2.5
0;111;1;2.5
0;112;1;2.5
0;113;1;2.5
0;114;1;2.5
0;115;1;2.5
0;116;1;2.5
0;117;1;2.5
0;118;1;2.5
0;119;1;2.5
0;120;1;2.5
0;121;1;2.5
0;122;1;2.5
0;123;1;2.5
0;124;1;2.5
0;125;1;2.5
0;126;1;2.5
0;127;1;2.5
0;128;1;2.5
0;129;1;2.5
0;130;1;2.5
0;131;1;2.5
0;132;1;2.5
0;133;1;2.5
0;134;1;2.5
0;135;1;2.5
0;136;1;2.5
0;137;1;2.5
0;138;1;2.5
0;139;1;2.5
0;140;1;2.5
0;141;1;2.5
0;142;1;2.5
0;143;1;2.5
0;144;1;2.5
0;145;1;2.5
0;146;1;2.5
0;147;1;2.5
0;148;1;2.5
0;149;1;2.5
0;150;1;2.5
0;151;1;2.5
0;152;1;2.5
0;153;1;2.5
0;154;1;2.5
0;155;1;2.5
0;156;1;2.5
0;157;1;2.5
0;158;1;2.5
0;159;1;2.5
0;160;1;2.5
0;161;1;2.5
0;162;1;2.5
0;163;1;2.5
0;164;1;2.5
0;165;1;2.5
0;166;1;2.5
0;167;1;2.5
0;168;1;2.5
0;169;1;2.5
0;170;1;2.5
0;171;1;2.5
0;172;1;2.5
0;173;1;2.5
0;174;1;2.5
0;175;1;2.5
0;176;1;2.5
0;177;1;2.5
0;178;1;2.5
0;179;1;2.5
0;180;1;2.5
0;181;1;2.5
0;182;1;618.5
0;183;1;2.5
0;184;1;2.5
0;185;1;2.5
0;186;1;2.5
0;187;1;2.5
0;188;1;2.5
0;189;1;2.5
0;190;1;2.5
0;191;1;2.5
0;192;1;2.5
0;193;1;2.5
0;194;1;2.5
0;195;1;2.5
0;196;1;2.5
0;197;1;618.5
0;198;1;2.5
0;199;1;2.5
0;200;1;2.5
0;201;1;2.5
0;202;1;2.5
0;203;1;2.5
0;204;1;2.5
0;205;1;2.5
0;206;1;2.5
0;207;1;2.5
0;208;1;2.5
0;209;1;2.5
0;210;1;2.5
0;211;1;2.5
0;212;1;2.5
0;213;1;2.5
0;214;1;2.5
0;215;1;2.5
0;216;1;2.5
0;217;1;2.5
0;218;1;2.5
0;219;1;2.5
0;220;1;2.5
0;221;1;2.5
0;222;1;2.5
0;223;1;2.5
0;224;1;624
0;225;1;2.5
0;226;1;2.5
0;227;1;618.5
0;228;1;2.5
0;229;1;2.5
0;230;1;2.5
0;231;1;2.5
0;232;1;2.5
0;233;1;2.5
0;234;1;2.5
0;235;1;2.5
0;236;1;2.5
0;237;1;2.5
0;238;1;2.5
0;239;1;2.5
0;240;1;2.5
0;241;1;2.5
0;242;1;2.5
0;243;1;2.5
0;244;1;2.5
0;245;1;2.5
0;246;1;2.5
0;247;1;2.5
0;248;1;2.5
0;249;1;2.5
0;250;1;2.5
0;251;1;2.5
0;252;1;2.5
0;253;1;2.5
0;254;1;2.5
0;255;1;2.5
0;256;1;2.5
0;257;1;2.5
0;258;1;2.5
0;259;1;2.5
0;260;1;2.5
0;261;1;2.5
0;262;1;2.5
0;263;1;2.5
0;264;1;2.5
0;265;1;2.5
0;266;1;2.5
0;267;1;2.5
0;268;1;2.5
0;269;1;2.5
0;270;1;2.5
0;271;1;2.5
0;272;1;2.5
0;273;1;2.5
0;274;1;2.5
0;275;1;2.5
0;276;1;2.5
0;277;1;2.5
0;278;1;2.5
0;279;1;2.5
0;280;1;2.5
0;281;1;2.5
0;282;1;2.5
0;283;1;2.5
0;284;1;2.5
0;285;1;2.5
0;286;1;2.5
0;287;1;2.5
0;288;1;2.5
0;289;1;2.5
0;290;1;2.5
0;291;1;2.5
0;292;1;2.5
0;293;1;2.5
0;294;1;2.5
0;295;1;2.5
0;296;1;2.5
0;297;1;2.5
0;298;1;2.5
0;299;1;2.5
0;300;1;2.5
1;1;2;2.5
1;1;3;2.5
1;4;2;2.5
1;5;2;2.5
1;9;2;2.5
1;18;2;2.5
1;18;3;2.5
1;21;2;2.5
1;26;2;2.5
1;30;2;2.5
1;30;3;2.5
1;34;2;2.5
1;42;2;2.5
1;42;3;2.5
1;42;4;2.5
1;44;2;2.5
1;54;2;2.5
1;62;2;2.5
1;70;2;2.5
1;76;2;2.5
1;76;3;2.5
1;78;2;2.5
1;79;2;2.5
1;80;2;610.5
1;80;3;2.5
1;80;4;2.5
1;84;2;2.5
1;86;2;2.5
1;89;2;2.5
1;90;2;2.5
1;91;2;2.5
1;91;3;2.5
1;92;2;2.5
1;95;2;2.5
1;97;2;2.5
1;97;3;2.5
1;98;2;2.5
1;99;2;2.5
1;99;3;2.5
1;102;2;2.5
1;105;2;2.5
1;106;2;2.5
1;107;2;2.5
1;108;2;2.5
1;118;2;2.5
1;119;2;2.5
1;119;3;2.5
1;119;4;2.5
1;120;2;2.5
1;121;2;2.5
1;122;2;618.5
1;125;2;2.5
1;125;3;2.5
1;126;2;2.5
1;130;2;2.5
1;131;2;2.5
1;134;2;2.5
1;139;2;2.5
1;140;2;2.5
1;141;2;2.5
1;142;2;2.5
1;143;2;2.5
1;144;2;2.5
1;145;2;2.5
1;149;2;2.5
1;151;1;2.5
1;152;1;2.5
1;153;1;2.5
1;154;1;2.5
1;155;1;2.5
1;156;1;2.5
1;157;1;2.5
1;158;1;2.5
1;159;1;2.5
1;160;1;2.5
1;161;1;2.5
1;162;1;2.5
1;163;1;2.5
1;164;1;2.5
1;165;1;2.5
1;166;1;2.5
1;167;1;2.5
1;168;1;2.5
1;169;1;2.5
1;170;1;2.5
1;171;1;2.5
1;172;1;2.5
1;173;1;2.5
1;174;1;2.5
1;175;1;2.5
1;176;1;2.5
1;177;1;2.5
1;178;1;2.5
1;179;1;2.5
1;180;1;2.5
1;181;1;2.5
1;182;1;2.5
1;183;1;2.5
1;184;1;2.5
1;185;1;2.5
1;186;1;2.5
1;187;1;2.5
1;188;1;2.5
1;189;1;618.5
1;190;1;618.5
1;191;1;618.5
1;192;1;2.5
1;193;1;2.5
1;194;1;2.5
1;195;1;2.5
1;196;1;2.5
1;197;1;2.5
1;198;1;2.5
1;199;1;2.5
1;200;1;2.5
1;201;1;2.5
1;202;1;2.5
1;203;1;2.5
1;204;1;2.5
1;205;1;2.5
1;206;1;2.5
1;207;1;2.5
1;208;1;2.5
1;209;1;2.5
1;210;1;2.5
1;211;1;2.5
1;212;1;2.5
1;213;1;2.5
1;214;1;2.5
1;215;1;2.5
1;216;1;2.5
1;217;1;2.5
1;218;1;2.5
1;219;1;2.5
1;220;1;2.5
1;221;1;2.5
1;222;1;2.5
1;223;1;2.5
1;224;1;2.5
1;225;1;2.5
1;226;1;2.5
1;227;1;2.5
1;228;1;2.5
1;229;1;2.5
1;230;1;2.5
1;231;1;791
1;232;1;2.5
1;233;1;2.5
1;234;1;2.5
1;235;1;2.5
2;2;2;2.5
2;5;2;2.5
2;19;2;2.5
2;21;2;2.5
2;22;2;2.5
2;22;3;2.5
2;22;4;2.5
2;23;2;2.5
2;24;2;2.5
2;26;2;2.5
2;26;3;2.5
2;28;2;2.5
2;30;2;2.5
2;31;2;2.5
2;33;2;2.5
2;54;2;2.5
2;56;2;2.5
2;62;2;2.5
2;66;2;2.5
2;68;2;2.5
2;68;3;2.5
2;69;2;2.5
2;72;2;2.5
2;73;2;2.5
2;76;2;2.5
2;77;2;2.5
2;79;2;2.5
2;80;2;248
2;84;2;2.5
2;86;2;2.5
2;86;3;2.5
2;89;2;2.5
2;91;2;2.5
2;92;2;2.5
2;92;3;2.5
2;92;4;2.5
2;93;2;2.5
2;95;2;2.5
2;97;2;2.5
2;98;2;2.5
2;99;2;2.5
2;106;2;2.5
2;112;2;2.5
2;115;2;794
2;115;3;624
2;115;4;615.5
2;116;2;-0.5
2;119;2;-0.5
2;119;3;-0.5
2;123;2;-0.5
2;124;2;-6
2;125;2;2.5
2;125;3;2.5
2;127;2;2.5
2;127;3;733
2;128;2;-0.5
2;128;3;-0.5
2;129;2;-0.5
2;129;3;-0.5
2;129;4;-0.5
2;130;2;-0.5
2;130;3;-0.5
2;134;2;-0.5
2;141;2;-0.5
2;142;2;-0.5
2;142;3;-0.5
2;143;1;-0.5
2;144;1;-0.5
2;145;1;-0.5
2;146;1;-0.5
2;147;1;-0.5
2;148;1;-0.5
2;149;1;-0.5
2;150;1;-6
2;151;1;2.5
2;152;1;2.5
2;153;1;2.5
2;154;1;255716
2;155;1;2.5
2;156;1;2.5
2;157;1;2.5
2;158;1;2.5
2;159;1;2.5
2;160;1;2.5
2;161;1;2.5
2;162;1;2.5
2;163;1;2.5
2;164;1;2.5
2;165;1;2.5
2;166;1;2.5
2;167;1;2.5
2;168;1;2.5
2;169;1;2.5
2;170;1;2.5
2;171;1;2.5
2;172;1;2.5
2;173;1;2.5
2;174;1;2.5
2;175;1;2.5
2;176;1;2.5
2;177;1;2.5
2;178;1;2.5
2;179;1;2.5
2;180;1;2.5
2;181;1;2.5
2;182;1;2.5
2;183;1;2.5
2;184;1;2.5
2;185;1;2.5
2;186;1;2.5
2;187;1;2.5
2;188;1;2.5
2;189;1;2.5
2;190;1;618.5
2;191;1;618.5
2;192;1;154.5
2;193;1;2.5
2;194;1;2.5
2;195;1;2.5
2;196;1;2.5
2;197;1;2.5
2;198;1;2.5
2;199;1;2.5
2;200;1;2.5
2;201;1;2.5
2;202;1;2.5
2;203;1;2.5
2;204;1;2.5
2;205;1;2.5
2;206;1;2.5
2;207;1;2.5
2;208;1;2.5
2;209;1;2.5
2;210;1;618.5
2;211;1;2.5
2;212;1;2.5
2;213;1;2.5
2;214;1;2.5
2;215;1;2.5
2;216;1;2.5
2;217;1;2.5
2;218;1;2.5
2;219;1;2.5
2;220;1;2.5
2;221;1;2.5
2;222;1;2.5
2;223;1;2.5
2;224;1;2.5
2;225;1;2.5
2;226;1;2.5
2;227;1;2.5
2;228;1;2.5
2;229;1;2.5
2;230;1;618.5
2;231;1;2.5
2;232;1;2.5
2;233;1;2.5
2;234;1;2.5
3;1;2;2.5
3;2;2;2.5
3;3;2;2.5
3;5;2;2.5
3;5;3;2.5
3;9;2;2.5
3;9;3;2.5
3;13;2;2.5
3;16;2;2.5
3;18;2;2.5
3;19;2;2.5
3;19;3;2.5
3;22;2;2.5
3;31;2;2.5
3;34;2;2.5
3;35;2;2.5
3;39;2;2.5
3;39;3;2.5
3;42;2;2.5
3;44;2;2.5
3;44;3;2.5
3;56;2;2.5
3;62;2;2.5
3;64;2;2.5
3;64;3;2.5
3;65;2;2.5
3;68;2;2.5
3;69;2;2.5
3;70;2;2.5
3;70;3;2.5
3;74;2;2.5
3;75;2;2.5
3;75;3;2.5
3;76;2;2.5
3;76;3;73.5
3;79;2;2.5
3;79;3;618.5
3;80;2;610.5
3;81;2;2.5
3;84;2;2.5
3;86;2;2.5
3;89;2;2.5
3;91;2;618.5
3;92;2;2.5
3;93;2;2.5
3;97;2;2.5
3;99;2;2.5
3;99;3;2.5
3;100;2;2.5
3;101;2;2.5
3;101;3;2.5
3;102;2;2.5
3;104;2;2.5
3;105;2;2.5
3;106;2;2.5
3;108;2;2.5
3;111;2;618.5
3;112;2;618.5
3;114;2;758.5
3;114;3;624
3;115;2;618.5
3;115;3;157.5
3;117;2;2.5
3;120;2;433
3;121;2;612
3;121;3;2.5
3;122;2;2.5
3;122;3;2.5
3;122;4;2.5
3;125;2;2.5
3;127;2;2.5
3;127;3;2.5
3;129;2;2.5
3;131;2;2.5
3;132;2;618.5
3;133;2;154.5
3;136;2;2.5
3;136;3;2.5
3;137;2;2.5
3;138;2;2.5
3;138;3;2.5
3;140;2;2.5
3;141;2;2.5
3;143;2;2.5
3;144;2;618.5
3;145;2;618.5
3;146;1;2.5
3;147;1;2.5
3;148;1;2.5
3;149;1;2.5
3;150;1;2.5
3;151;1;2.5
3;152;1;2.5
3;153;1;2.5
3;154;1;2.5
3;155;1;2.5
3;156;1;2.5
3;157;1;2.5
3;158;1;2.5
3;159;1;2.5
3;160;1;2.5
3;161;1;2.5
3;162;1;2.5
3;163;1;2.5
3;164;1;2.5
3;165;1;2.5
3;166;1;2.5
3;167;1;2.5
3;168;1;2.5
3;169;1;2.5
3;170;1;2.5
3;171;1;2.5
3;172;1;2.5
3;173;1;2.5
3;174;1;2.5
3;175;1;2.5
3;176;1;2.5
3;177;1;2.5
3;178;1;2.5
3;179;1;2.5
3;180;1;2.5
3;181;1;2.5
3;182;1;2.5
3;183;1;263
3;184;1;2.5
3;185;1;2.5
3;186;1;2.5
3;187;1;2.5
3;188;1;2.5
3;189;1;2.5
3;190;1;2.5
3;191;1;618.5
3;192;1;2.5
3;193;1;2.5
3;194;1;2.5
3;195;1;618.5
3;196;1;2.5
3;197;1;2.5
3;198;1;2.5
3;199;1;2.5
3;200;1;2.5
3;201;1;2.5
3;202;1;2.5
3;203;1;2.5
3;204;1;2.5
3;205;1;2.5
3;206;1;2.5
3;207;1;618.5
3;208;1;2.5
3;209;1;801
3;210;1;2.5
3;211;1;2.5
3;212;1;2.5
3;213;1;2.5
3;214;1;618.5
4;3;2;2.5
4;5;2;2.5
4;17;2;2.5
4;17;3;2.5
4;19;2;2.5
4;20;2;618.5
4;23;2;2.5
4;23;3;2.5
4;34;2;2.5
4;37;2;2.5
4;39;2;2.5
4;43;2;2.5
4;45;2;2.5
4;45;3;2.5
4;51;2;2.5
4;52;2;2.5
4;56;2;2.5
4;56;3;2.5
4;62;2;2.5
4;65;2;2.5
4;69;2;2.5
4;73;2;2.5
4;74;2;2.5
4;74;3;2.5
4;75;2;2.5
4;78;2;2.5
4;79;2;2.5
4;80;2;610.5
4;80;3;610.5
4;84;2;2.5
4;86;2;2.5
4;89;2;2.5
4;91;2;618.5
4;92;2;2.5
4;93;2;618.5
4;95;2;618.5
4;96;2;794
4;96;3;2.5
4;97;2;618.5
4;98;2;618.5
4;98;3;618.5
4;98;4;618.5
4;98;5;618.5
4;99;2;618.5
4;99;3;618.5
4;100;2;618.5
4;100;3;618.5
4;101;2;155
4;101;3;791
4;101;4;809.5
4;102;2;610.5
4;102;3;654
4;103;2;393
4;103;3;618.5
4;103;4;618.5
4;103;5;2.5
4;104;2;618.5
4;104;3;618.5
4;105;2;718.5
4;110;2;278
4;110;3;618.5
4;111;2;618.5
4;111;3;153.5
4;111;4;618.5
4;111;5;624
4;120;2;2.5
4;121;2;2.5
4;121;3;2.5
4;123;2;2.5
4;124;2;2.5
4;125;2;263
4;125;3;618.5
4;127;2;2.5
4;129;2;618.5
4;129;3;618.5
4;129;4;618.5
4;130;2;600
4;130;3;618.5
4;131;2;618.5
4;131;3;618.5
4;132;2;2.5
4;133;2;801
4;133;3;744
4;134;2;2.5
4;135;2;2.5
4;135;3;2.5
4;136;2;2.5
4;137;2;621.5
4;137;3;620
4;137;4;278
4;138;1;21
4;139;1;2.5
4;140;1;2.5
4;141;1;2.5
4;142;1;2.5
4;143;1;2.5
4;144;1;612
4;145;1;2.5
4;146;1;2.5
4;147;1;2.5
4;148;1;2.5
4;149;1;2.5
4;150;1;2.5
4;151;1;2.5
4;152;1;2.5
4;153;1;2.5
4;154;1;2.5
4;155;1;2.5
4;156;1;2.5
4;157;1;2.5
4;158;1;2.5
4;159;1;2.5
4;160;1;2.5
4;161;1;2.5
4;162;1;2.5
4;163;1;2.5
4;164;1;2.5
4;165;1;2.5
4;166;1;2.5
4;167;1;2.5
4;168;1;2.5
4;169;1;618.5
4;170;1;2.5
4;171;1;2.5
4;172;1;2.5
4;173;1;2.5
4;174;1;2.5
4;175;1;2.5
4;176;1;618.5
4;177;1;618.5
4;178;1;610.5
4;179;1;278
4;180;1;2.5
4;181;1;2.5
4;182;1;2.5
4;183;1;2.5
4;184;1;624
4;185;1;2.5
4;186;1;2.5
4;187;1;2.5
4;188;1;624
4;189;1;2.5
4;190;1;2.5
4;191;1;2.5
4;192;1;2.5
4;193;1;2.5
4;194;1;2.5
4;195;1;2.5
4;196;1;2.5
4;197;1;173
4;198;1;2.5
4;199;1;2.5
4;200;1;2.5
4;201;1;2.5
4;202;1;2.5
4;203;1;2.5
4;204;1;2.5
4;205;1;2.5
4;206;1;2.5
4;207;1;2.5
4;208;1;2.5
4;209;1;2.5
4;210;1;2.5
5;1;2;2.5
5;3;2;2.5
5;5;2;2.5
5;5;3;2.5
5;14;2;2.5
5;20;2;618.5
5;20;3;618.5
5;20;4;599
5;20;5;618.5
5;22;2;2.5
5;23;2;2.5
5;35;2;2.5
5;37;2;2.5
5;39;2;2.5
5;42;2;2.5
5;43;2;2.5
5;44;2;2.5
5;45;2;2.5
5;48;2;2.5
5;51;2;2.5
5;52;2;2.5
5;53;2;2.5
5;53;3;2.5
5;54;2;2.5
5;56;2;2.5
5;62;2;2.5
5;64;2;2.5
5;65;2;2.5
5;68;2;2.5
5;72;2;2.5
5;72;3;2.5
5;73;2;2.5
5;73;3;2.5
5;75;2;2.5
5;76;2;280.5
5;78;2;2.5
5;79;2;751
5;80;2;610.5
5;81;2;2.5
5;85;2;583
5;86;2;618.5
5;86;3;278
5;87;2;624
5;88;2;618.5
5;89;2;794
5;89;3;1027
5;89;4;2.5
5;89;5;794
5;91;2;618.5
5;91;3;618.5
5;92;2;618.5
5;92;3;624
5;94;2;809.5
5;94;3;416
5;95;2;610.5
5;95;3;610.5
5;96;2;624
5;96;3;2.5
5;97;2;2.5
5;97;3;210
5;98;2;278
5;98;3;718.5
5;99;2;618.5
5;99;3;618.5
5;99;4;2.5
5;99;5;733
5;100;2;717
5;100;3;2.5
5;101;2;2.5
5;101;3;2.5
5;102;2;235
5;106;2;618.5
5;106;3;618.5
5;107;2;618.5
5;107;3;618.5
5;108;2;618.5
5;108;3;624
5;109;2;801
5;109;3;801
5;109;4;801
5;111;2;2.5
5;111;3;21
5;112;2;612
5;114;2;2.5
5;119;2;2.5
5;119;3;2.5
5;121;2;2.5
5;122;2;2.5
5;122;3;2.5
5;123;2;618.5
5;123;3;618.5
5;124;2;618.5
5;124;3;2.5
5;125;2;2.5
5;125;3;630
5;125;4;718.5
5;126;2;618.5
5;127;2;278
5;128;2;624
5;128;3;624
5;129;2;624
5;129;3;278
5;130;2;2.5
5;131;2;2.5
5;131;3;2.5
5;131;4;2.5
5;132;2;2.5
5;133;2;2.5
5;134;2;2.5
5;136;1;2.5
5;137;1;2.5
5;138;1;2.5
5;139;1;2.5
5;140;1;2.5
5;141;1;2.5
5;142;1;2.5
5;143;1;2.5
5;144;1;2.5
5;145;1;2.5
5;146;1;2.5
5;147;1;2.5
5;148;1;2.5
5;149;1;2.5
5;150;1;2.5
5;151;1;2.5
5;152;1;2.5
5;153;1;2.5
5;154;1;2.5
5;155;1;2.5
5;156;1;2.5
5;157;1;2.5
5;158;1;618.5
5;159;1;618.5
5;160;1;618.5
5;161;1;791
5;162;1;624
5;163;1;618.5
5;164;1;620
5;164;2;620
5;165;1;2.5
5;166;1;2.5
5;167;1;618.5
5;168;1;2.5
5;169;1;2.5
5;170;1;2.5
5;171;1;2.5
5;172;1;2.5
5;173;1;2.5
5;174;1;2.5
5;175;1;2.5
5;176;1;2.5
5;177;1;2.5
5;178;1;2.5
5;179;1;2.5
5;180;1;2.5
5;181;1;2.5
5;182;1;2.5
5;183;1;2.5
5;184;1;618.5
5;185;1;2.5
5;186;1;2.5
5;187;1;2.5
5;188;1;2.5
5;189;1;2.5
5;190;1;2.5
6;1;2;2.5
6;3;2;2.5
6;3;3;2.5
6;8;2;2.5
6;16;2;2.5
6;18;2;2.5
6;18;3;2.5
6;19;2;2.5
6;20;2;618.5
6;30;2;2.5
6;34;2;2.5
6;35;2;2.5
6;37;2;2.5
6;42;2;2.5
6;43;2;2.5
6;44;2;2.5
6;45;2;2.5
6;45;3;2.5
6;54;2;2.5
6;54;3;2.5
6;56;2;2.5
6;67;2;2.5
6;68;2;2.5
6;72;2;280.5
6;73;2;751
6;73;3;751
6;74;2;191.5
6;74;3;2.5
6;75;2;747
6;75;3;2.5
6;76;2;2.5
6;76;3;618.5
6;76;4;618.5
6;77;2;618.5
6;77;3;167
6;79;2;839.5
6;79;3;176.5
6;79;4;927
6;81;2;618.5
6;81;3;2.5
6;82;2;623.5
6;82;3;624
6;82;4;624
6;83;2;618.5
6;84;2;809.5
6;84;3;809.5
6;86;2;624
6;86;3;624
6;87;2;618.5
6;88;2;708.5
6;88;3;154.5
6;88;4;240
6;88;5;718.5
6;88;6;718.5
6;90;2;618.5
6;90;3;717
6;91;2;278
6;91;3;624
6;94;2;618.5
6;94;3;618.5
6;94;4;719
6;94;5;772
6;95;2;618.5
6;95;3;618.5
6;96;2;624
6;96;3;453.5
6;96;4;624
6;97;2;801
6;97;3;801
6;98;2;621.5
6;98;3;2.5
6;99;2;2.5
6;100;2;612
6;100;3;612
6;101;2;668
6;102;2;618.5
6;103;2;718.5
6;103;3;739
6;103;4;718.5
6;103;5;811
6;104;2;212
6;104;3;2.5
6;105;2;278
6;105;3;278
6;105;4;278
6;106;2;618.5
6;106;3;624
6;107;2;2.5
6;107;3;2.5
6;108;2;173
6;110;2;2.5
6;111;2;2.5
6;114;2;2.5
6;117;2;2.5
6;118;2;618.5
6;119;2;618.5
6;120;2;618.5
6;121;2;791
6;121;3;255
6;122;2;573.5
6;122;3;624
6;123;2;610.5
6;124;2;117
6;124;3;620
6;125;2;2.5
6;125;3;2.5
6;126;2;618.5
6;126;3;618.5
6;129;2;2.5
6;130;1;2.5
6;131;1;2.5
6;132;1;2.5
6;133;1;2.5
6;134;1;2.5
6;135;1;2.5
6;136;1;2.5
6;137;1;2.5
6;138;1;2.5
6;139;1;2.5
6;140;1;2.5
6;141;1;2.5
6;142;1;2.5
6;143;1;2.5
6;144;1;2.5
6;145;1;2.5
6;146;1;2.5
6;147;1;2.5
6;148;1;2.5
6;149;1;2.5
6;150;1;2.5
6;151;1;2.5
6;152;1;2.5
6;153;1;2.5
6;154;1;2.5
6;155;1;2.5
6;156;1;2.5
6;157;1;618.5
6;158;1;278
6;159;1;610.5
6;160;1;618.5
6;161;1;312
6;162;1;801
6;163;1;618.5
6;164;1;2.5
6;165;1;630
6;166;1;2.5
6;167;1;2.5
6;168;1;2.5
6;169;1;2.5
6;170;1;2.5
6;171;1;2.5
6;172;1;2.5
6;173;1;2.5
6;174;1;2.5
6;175;1;2.5
6;176;1;618.5
6;177;1;2.5
6;178;1;2.5
6;179;1;2.5
6;180;1;2.5
6;181;1;2.5
6;182;1;2.5
6;183;1;2.5
6;184;1;2.5
6;185;1;2.5
6;186;1;2.5
6;187;1;2.5
6;188;1;2.5
6;189;1;2.5
6;190;1;2.5
6;191;1;2.5
7;3;2;2.5
7;3;3;2.5
7;5;2;2.5
7;20;2;2.5
7;20;3;618.5
7;20;4;618.5
7;21;2;2.5
7;26;2;2.5
7;28;2;2.5
7;34;2;2.5
7;34;3;2.5
7;37;2;2.5
7;42;2;2.5
7;43;2;2.5
7;44;2;2.5
7;48;2;2.5
7;48;3;2.5
7;56;2;2.5
7;68;2;280.5
7;69;2;668
7;69;3;751
7;69;4;2.5
7;70;2;610.5
7;70;3;610.5
7;71;2;747
7;72;2;278
7;72;3;618.5
7;73;2;624
7;75;2;927
7;75;3;807
7;76;2;2.5
7;76;3;223
7;77;2;618.5
7;77;3;618.5
7;78;2;273
7;78;3;762.5
7;79;2;618.5
7;79;3;2.5
7;80;2;809.5
7;80;3;2.5
7;80;4;809.5
7;81;2;278
7;82;2;624
7;82;3;624
7;83;2;2.5
7;84;2;2.5
7;84;3;593.5
7;85;2;731
7;85;3;733
7;85;4;783.5
7;86;2;723
7;86;3;715.5
7;86;4;717
7;87;2;86.5
7;88;2;817
7;88;3;811
7;88;4;2.5
7;89;2;2.5
7;90;2;618.5
7;90;3;624
7;90;4;624
7;91;2;798
7;91;3;813
7;92;2;2.5
7;92;3;621.5
7;93;2;2.5
7;95;2;-14
7;95;3;308
7;96;2;2.5
7;96;3;618.5
7;97;2;811
7;97;3;956
7;97;4;811
7;98;2;212
7;100;2;624
7;100;3;740
7;102;2;878.5
7;102;3;173
7;103;2;2.5
7;104;2;2.5
7;104;3;2.5
7;105;2;618.5
7;105;3;618.5
7;105;4;2.5
7;106;2;618.5
7;106;3;801
7;107;2;618.5
7;107;3;618.5
7;108;2;1046
7;108;3;791
7;108;4;436
7;109;2;618.5
7;109;3;2.5
7;110;2;458
7;111;2;618.5
7;111;3;620
7;111;4;618.5
7;113;2;618.5
7;113;3;201
7;113;4;173
7;114;2;2.5
7;116;2;618.5
7;117;2;2.5
7;118;2;2.5
7;120;2;618.5
7;121;2;278
7;122;2;2.5
7;122;3;610.5
7;122;4;2.5
7;123;2;618.5
7;124;2;89.5
7;124;3;277
7;125;2;188
7;125;3;801
7;126;2;651
7;126;3;2.5
7;127;2;630
7;127;3;630
7;128;2;618.5
7;128;3;212
7;130;1;2.5
7;131;1;2.5
7;132;1;2.5
7;133;1;2.5
7;134;1;2.5
7;135;1;2.5
7;136;1;618.5
7;137;1;2.5
7;138;1;2.5
7;139;1;2.5
7;140;1;610.5
7;141;1;2.5
7;142;1;2.5
7;143;1;2.5
7;144;1;2.5
7;145;1;2.5
7;146;1;2.5
7;147;1;2.5
7;148;1;2.5
7;149;1;618.5
7;150;1;618.5
7;150;2;618.5
7;151;1;618.5
7;152;1;618.5
7;153;1;2.5
7;154;1;154.5
7;155;1;2.5
7;156;1;801
7;157;1;232
7;158;1;278
7;159;1;278
7;160;1;686
7;161;1;2.5
7;162;1;2.5
7;163;1;2.5
7;164;1;2.5
7;165;1;2.5
7;166;1;2.5
7;167;1;2.5
7;168;1;2.5
7;169;1;2.5
7;170;1;2.5
7;171;1;2.5
